srcLabelIx,srcLabelName,dstLabelId
282,CommonEider_Somateria mollissima,15740
283,EuropeanHoneyBuzzard_Pernis apivorus,12424
284,LesserKestrel_Falco naumanni,6495
285,CitrineWagtail_Motacilla citreola,10431
286,Sanderling_Calidris alba,2584
287,GoldenEagle_Aquila chrysaetos,1308
288,CaspianGull_Larus cachinnans,8698
289,AquaticWarbler_Acrocephalus paludicola,158
290,CommonMerganser_Mergus merganser,10021
291,RedKnot_Calidris canutus,2587
292,AlpineChough_Pyrrhocorax graculus,14609
293,BlackKite_Milvus migrans,10217
294,EasternOlivaceousWarbler_Iduna pallida,8209
295,LittleGull_Hydrocoloeus minutus,7854
296,Red-leggedPartridge_Alectoris rufa,499
297,CitrilFinch_Carduelis citrinella,2923
298,AlpineSwift_Tachymarptis melba,1293
299,EurasianCragMartin_Ptyonoprogne rupestris,14494
300,GreatSnipe_Gallinago media,6761
301,DuskyWarbler_Phylloscopus fuscatus,12889
302,AlpineAccentor_Prunella collaris,13989
303,NorthernShoveler_Spatula clypeata,825
304,BlueRockThrush_Monticola solitarius,10407
305,RedKite_Milvus milvus,10218
306,MontagusHarrier_Circus pygargus,3917
307,ItalianSparrow_Passer italiae,12207
308,WhiteStork_Ciconia ciconia,3787
309,MoltonisWarbler_Curruca subalpina,4852
310,Black-leggedKittiwake_Rissa tridactyla,15090
311,Black-wingedKite_Elanus caeruleus,5813
312,SpanishSparrow_Passer hispaniolensis,12204
313,WillowPtarmigan_Lagopus lagopus,8554
314,CorysShearwater_Calonectris borealis,2702
315,WoodchatShrike_Lanius senator,8678
316,CommonWaxbill_Estrilda astrild,6202
317,Twite_Linaria flavirostris,2927
318,SpectacledWarbler_Curruca conspicillata,4827
319,Rufous-tailedScrubRobin_Cercotrichas galactotes,3202
320,EurasianSparrowhawk_Accipiter nisus,79
321,LittleBunting_Emberiza pusilla,5928
322,SiberianJay_Perisoreus infaustus,12421
323,PineGrosbeak_Pinicola enucleator,13078
324,AtlanticCanary_Serinus canaria,15570
325,MoustachedWarbler_Acrocephalus melanopogon,153
326,Black-headedBunting_Emberiza melanocephala,5924
327,Red-rumpedSwallow_Cecropis daurica,3055
328,WesternCapercaillie_Tetrao urogallus,16603
329,BlackTern_Chlidonias niger,3490
330,Garganey_Spatula querquedula,854
331,GreaterShort-toedLark_Calandrella brachydactyla,2561
332,TundraSwan_Cygnus columbianus,4976
333,MediterraneanShort-toedLark_Alaudala rufescens,451
334,Two-barredCrossbill_Loxia leucoptera,9367
335,LittleCrake_Zapornia parva,13765
336,EurasianDotterel_Charadrius morinellus,3379
337,KentishPlover_Charadrius alexandrinus,793
338,EurasianHobby_Falco subbuteo,6506
339,WhiskeredTern_Chlidonias hybrida,3488
340,CaspianTern_Hydroprogne caspia,7859
341,EgyptianGoose_Alopochen aegyptiaca,564
342,Bar-tailedGodwit_Limosa lapponica,9090
343,Slender-billedGull_Chroicocephalus genei,3673
344,PurpleHeron_Ardea purpurea,1448
345,White-tailedEagle_Haliaeetus albicilla,7423
346,GreyPartridge_Perdix perdix,12393
347,CommonGoldeneye_Bucephala clangula,2357
348,BrantGoose_Branta bernicla,2276
349,IberianMagpie_Cyanopica cooki,4925
350,TuftedDuck_Aythya fuligula,1852
351,Short-earedOwl_Asio flammeus,1612
352,WesternSwamphen_Porphyrio porphyrio,13747
353,WesternOrpheanWarbler_Curruca hortensis,4834
354,GreatCormorant_Phalacrocorax carbo,12540
355,GreatSpottedCuckoo_Clamator glandarius,3992
356,GreaterFlamingo_Phoenicopterus roseus,12699
357,RusticBunting_Emberiza rustica,5929
358,TheklasLark_Galerida theklae,6742
359,White-throatedDipper_Cinclus cinclus,3826
360,RockSparrow_Petronia petronia,12462
361,SnowBunting_Plectrophenax nivalis,13316
362,MediterraneanGull_Ichthyaetus melanocephalus,8145
363,PeregrineFalcon_Falco peregrinus,6498
364,UralOwl_Strix uralensis,16142
365,GreatBlack-backedGull_Larus marinus,8710
366,BaillonsCrake_Zapornia pusilla,13769
367,BohemianWaxwing_Bombycilla garrulus,2162
368,StockDove_Columba oenas,4195
369,GreatGreyShrike_Lanius excubitor,8662
