srcLabelIx,srcLabelName,dstLabelId
525,Glaucomys volans,7092
526,Glis glis,7101
527,Gomphocerippus rufus,7121
528,Gomphocerus sibiricus,7122
529,Grus grus,7226
530,Gryllodes sigillatus,7236
531,Gryllotalpa gryllotalpa,7243
532,Gryllotalpa vineae,7252
533,Gryllus assimilis,7256
534,Gryllus bimaculatus,7258
535,Gryllus campestris,7259
536,Gryllus firmus,7263
537,Gryllus fultoni,7264
538,Gryllus pennsylvanicus,7275
539,Gryllus rubens,7278
540,Gryllus veletis,7284
541,Gubernatrix cristata,7291
542,Gulosus aristotelis,7295
543,Gymnoris xanthocollis,7339
544,Gyps fulvus,7348
545,Haematopus ostralegus,7389
546,Haematopus palliatus,7390
547,Haemorhous mexicanus,7397
548,Haemorhous purpureus,7398
549,Halcyon smyrnensis,7422
550,Haliaeetus albicilla,7423
551,Haliaeetus leucocephalus,7426
552,Haliaeetus leucoryphus,7429
553,Haliaeetus pelagicus,7430
554,Halichoerus grypus,7439
555,Hapithus saltator,7465
556,Helmitheros vermivorum,7557
557,Hieraaetus pennatus,7703
558,Himantopus himantopus,7710
559,Himantopus mexicanus,7713
560,Hippolais icterina,7717
561,Hippolais languida,7718
562,Hippolais olivetorum,7719
563,Hippolais polyglotta,7720
564,Hirundo rustica,7744
565,Histrionicus histrionicus,7754
566,Homo sapiens,7767
567,Hydrobates castro,7833
568,Hydrobates leucorhous,7841
569,Hydrobates pelagicus,7847
570,Hydrocoloeus minutus,7854
571,Hydroprogne caspia,7859
572,Hyla arborea,7881
573,Hyla intermedia,7886
574,Hyla meridionalis,7887
575,Hyla orientalis,7889
576,Hyla sarda,7890
577,Hylocichla mustelina,7942
578,Ichthyaetus audouinii,8140
579,Ichthyaetus ichthyaetus,8142
580,Ichthyaetus melanocephalus,8145
581,Icteria virens,8150
582,Icterus bullockii,8155
583,Icterus galbula,8166
584,Icterus spurius,8182
585,Ictinia mississippiensis,8189
586,Iduna caligata,8206
587,Iduna opaca,8208
588,Iduna pallida,8209
589,Iduna rama,8210
590,Irania gutturalis,8306
591,Isophya modestior,8352
592,Botaurus exilis,8397
