srcLabelIx,srcLabelName,dstLabelId
1599,Corvus sinaloae,4478
1600,Corvus splendens,4479
1601,Corvus tasmanicus,4480
1602,Corvus tristis,4482
1603,Corvus typicus,4483
1604,Corvus validus,4485
1605,Corydon sumatranus,4488
1606,Coryphaspiza melanotis,4500
1607,Coryphistera alaudina,4501
1608,Coryphospingus cucullatus,4502
1609,Coryphospingus pileatus,4503
1610,Corythaeola cristata,4504
1611,Corythaixoides concolor,4505
1612,Corythaixoides leucogaster,4507
1613,Corythopis delalandi,4510
1614,Corythopis torquatus,4511
1615,Corythornis cristatus,4512
1616,Coscoroba coscoroba,4516
1617,Cossypha albicapillus,4517
1618,Cossypha anomala,4518
1619,Cossypha archeri,4521
1620,Cossypha caffra,4523
1621,Cossypha cyanocampter,4524
1622,Cossypha dichroa,4525
1623,Cossypha heuglini,4527
1624,Cossypha humeralis,4528
1625,Cossypha natalensis,4531
1626,Cossypha niveicapilla,4532
1627,Cossypha polioptera,4533
1628,Cossypha semirufa,4535
1629,Coturnicops noveboracensis,4546
1630,Coturnix coromandelica,4547
1631,Coturnix coturnix,4548
1632,Coturnix delegorguei,4549
1633,Coturnix japonica,4550
1634,Coturnix pectoralis,4551
1635,Coua caerulea,4552
1636,Coua coquereli,4553
1637,Coua cristata,4554
1638,Coua gigas,4556
1639,Coua reynaudii,4559
1640,Coua ruficeps,4558
1641,Coua serriana,4560
1642,Cracticus cassicus,4564
1643,Cracticus nigrogularis,4567
1644,Cracticus quoyi,4568
1645,Cracticus torquatus,4563
1646,Cranioleuca albicapilla,4570
1647,Cranioleuca albiceps,4571
1648,Cranioleuca antisiensis,4572
1649,Cranioleuca curtata,4574
1650,Cranioleuca demissa,4575
1651,Cranioleuca erythrops,4578
1652,Cranioleuca gutturata,4579
1653,Cranioleuca hellmayri,4581
1654,Cranioleuca marcapatae,4583
1655,Cranioleuca obsoleta,4585
1656,Cranioleuca pallida,4586
1657,Cranioleuca pyrrhophia,4587
1658,Cranioleuca semicinerea,4588
1659,Cranioleuca subcristata,4589
1660,Cranioleuca vulpecula,4591
1661,Cranioleuca vulpina,4577
1662,Crateroscelis murina,4596
1663,Crateroscelis robusta,4598
1664,Crax alberti,4614
1665,Crax alector,4615
1666,Crax fasciolata,4618
1667,Crax rubra,4620
1668,Creagrus furcatus,4621
1669,Creatophora cinerea,4622
1670,Crex crex,4627
1671,Crinifer piscator,4644
1672,Criniger barbatus,4646
1673,Criniger calurus,4647
1674,Criniger chloronotus,4648
1675,Crithagra albogularis,4656
1676,Crithagra atrogularis,4658
1677,Crithagra buchanani,4659
1678,Crithagra dorsostriata,4667
1679,Crithagra flaviventris,4669
1680,Crithagra gularis,4671
1681,Crithagra hyposticta,4672
1682,Crithagra menachensis,4677
1683,Crithagra mozambica,4679
1684,Crithagra reichenowi,4682
1685,Crithagra scotops,4685
1686,Crithagra striolata,4686
1687,Crithagra sulphurata,4687
1688,Crossleyia xanthophrys,4701
1689,Crotophaga ani,4724
1690,Crotophaga major,4725
1691,Crotophaga sulcirostris,4726
1692,Crypsirina temia,4729
1693,Cryptillas victorini,4730
1694,Cryptoleucopteryx plumbea,4731
1695,Cryptopezus nattereri,4735
1696,Cryptopipo holochlora,4737
1697,Cryptospiza reichenovii,4741
1698,Cryptosylvicola randrianasoloi,4743
1699,Crypturellus atrocapillus,4756
1700,Crypturellus bartletti,4757
1701,Crypturellus boucardi,4759
1702,Crypturellus cinereus,4762
1703,Crypturellus cinnamomeus,4763
1704,Crypturellus duidae,4764
1705,Crypturellus erythropus,4765
1706,Crypturellus noctivagus,4767
1707,Crypturellus obsoletus,4768
1708,Crypturellus parvirostris,4769
1709,Crypturellus soui,4771
1710,Crypturellus strigulosus,4772
1711,Crypturellus tataupa,4773
1712,Crypturellus transfasciatus,4774
1713,Crypturellus undulatus,4775
1714,Crypturellus variegatus,4776
1715,Cuculus canorus,4793
1716,Cuculus clamosus,4794
1717,Cuculus gularis,4797
1718,Cuculus lepidus,4799
1719,Cuculus micropterus,4800
1720,Cuculus optatus,4802
1721,Cuculus poliocephalus,4804
1722,Cuculus rochii,4805
1723,Cuculus saturatus,4806
1724,Cuculus solitarius,4807
1725,Culicicapa ceylonensis,4812
1726,Culicicapa helianthea,4813
1727,Culicivora caudacuta,4815
1728,Curaeus curaeus,4819
1729,Curruca boehmi,4822
1730,Curruca communis,4825
1731,Curruca conspicillata,4827
1732,Curruca crassirostris,4829
1733,Curruca curruca,4830
1734,Curruca hortensis,4834
1735,Curruca iberiae,4836
1736,Curruca melanocephala,4840
1737,Curruca nisoria,4847
1738,Curruca subcoerulea,4853
1739,Curruca undata,4854
1740,Cutia legalleni,4861
1741,Cutia nipalensis,4862
1742,Cyanerpes caeruleus,4863
1743,Cyanerpes cyaneus,4864
1744,Cyanicterus cyanicterus,4867
1745,Cyanistes caeruleus,4868
1746,Cyanistes cyanus,4869
1747,Cyanistes teneriffae,4870
1748,Cyanocitta cristata,4872
1749,Cyanocitta stelleri,4873
1750,Cyanocompsa parellina,4875
1751,Cyanocorax affinis,4876
1752,Cyanocorax beecheii,4877
1753,Cyanocorax caeruleus,4878
1754,Cyanocorax cayanus,4879
1755,Cyanocorax chrysops,4880
1756,Cyanocorax cristatellus,4881
1757,Cyanocorax cyanomelas,4882
1758,Cyanocorax cyanopogon,4883
1759,Cyanocorax dickeyi,4884
1760,Cyanocorax melanocyaneus,4887
1761,Cyanocorax mystacalis,4890
1762,Cyanocorax sanblasianus,4891
1763,Cyanocorax violaceus,4892
1764,Cyanocorax yncas,4893
1765,Cyanocorax yucatanicus,4894
1766,Cyanoderma ambiguum,4895
1767,Cyanoderma chrysaeum,4898
1768,Cyanoderma erythropterum,4897
1769,Cyanoderma melanothorax,4899
1770,Cyanoderma pyrrhops,4900
1771,Cyanoderma ruficeps,4901
1772,Cyanoderma rufifrons,4902
1773,Cyanolanius madagascarinus,4904
1774,Cyanoliseus patagonus,4905
1775,Cyanoloxia brissonii,4906
1776,Cyanoloxia cyanoides,4874
1777,Cyanoloxia glaucocaerulea,4907
1778,Cyanoloxia rothschildii,4908
1779,Cyanolyca armillata,4910
1780,Cyanolyca cucullata,4911
1781,Cyanolyca mirabilis,4912
1782,Cyanolyca nanus,4913
1783,Cyanolyca pulchra,4914
1784,Cyanolyca pumilo,4915
1785,Cyanolyca turcosa,4916
1786,Cyanolyca viridicyanus,4917
1787,Cyanomitra cyanolaema,4920
1788,Cyanomitra olivacea,4921
1789,Cyanomitra veroxii,4923
1790,Cyanomitra verticalis,4924
1791,Cyanopica cooki,4925
1792,Cyanopica cyanus,4926
1793,Cyanoptila cumatilis,4928
1794,Cyanoptila cyanomelana,4929
1795,Cyanoramphus novaezelandiae,4934
1796,Cyclarhis gujanensis,4937
1797,Cyclarhis nigrirostris,4938
1798,Cygnus atratus,4974
1799,Cygnus buccinator,4975
1800,Cygnus columbianus,4976
1801,Cygnus cygnus,4977
1802,Cygnus melancoryphus,4978
1803,Cygnus olor,4979
1804,Cymbilaimus lineatus,4980
1805,Cymbilaimus sanctaemariae,4981
1806,Cymbirhynchus macrorhynchos,4982
1807,Cynanthus latirostris,4987
1808,Cyornis caerulatus,5004
1809,Cyornis concretus,5007
1810,Cyornis glaucicomans,5010
1811,Cyornis hainanus,5011
1812,Cyornis hoevelli,5013
1813,Cyornis olivaceus,5023
1814,Cyornis omissus,5024
1815,Cyornis pallidipes,5028
1816,Cyornis poliogenys,5029
1817,Cyornis rubeculoides,5030
1818,Cyornis rufigastra,5033
1819,Cyornis sumatrensis,5036
1820,Cyornis superbus,5038
1821,Cyornis tickelliae,5037
1822,Cyornis turcosus,5039
1823,Cyornis umbratilis,5040
1824,Cyornis unicolor,5041
1825,Cyornis whitei,5042
1826,Cyphorhinus arada,5046
1827,Cyphorhinus phaeocephalus,5048
1828,Cyphorhinus thoracicus,5049
1829,Cypseloides niger,5058
1830,Cypsiurus balasiensis,5062
1831,Cypsiurus parvus,5064
1832,Cypsnagra hirundinacea,5065
1833,Cyrtonyx montezumae,5068
1834,Cyrtonyx ocellatus,5069
1835,Cyrtoxipha columbiana,5072
1836,Dacelo gaudichaud,5081
1837,Dacelo leachii,5082
1838,Dacelo novaeguineae,5083
1839,Dacnis cayana,5087
1840,Dacnis flaviventer,5089
1841,Dacnis lineata,5091
1842,Dacnis venusta,5093
1843,Dactylortyx thoracicus,5102
1844,Daphoenositta chrysoptera,5108
1845,Daption capense,5111
1846,Daptrius ater,5113
1847,Dasylophus cumingi,5126
1848,Dasyornis brachypterus,5130
1849,Dasyornis broadbenti,5131
1850,Dasyornis longirostris,5132
1851,Deconychura longicauda,5146
1852,Delichon dasypus,5157
1853,Delichon urbicum,5159
1854,Dendragapus fuliginosus,5167
1855,Dendragapus obscurus,5168
1856,Dendrexetastes rufigula,5170
1857,Dendrocincla anabatina,5177
1858,Dendrocincla fuliginosa,5178
1859,Dendrocincla homochroa,5180
1860,Dendrocincla merula,5181
1861,Dendrocincla turdina,5179
1862,Dendrocincla tyrannina,5182
1863,Dendrocitta cinerascens,5184
1864,Dendrocitta formosae,5185
1865,Dendrocitta leucogastra,5187
1866,Dendrocitta vagabunda,5189
1867,Dendrocolaptes certhia,5190
1868,Dendrocolaptes picumnus,5192
1869,Dendrocolaptes platyrostris,5193
1870,Dendrocolaptes sanctithomae,5194
1871,Dendrocopos analis,5195
1872,Dendrocopos darjellensis,5201
1873,Dendrocopos himalayensis,5202
1874,Dendrocopos hyperythrus,5203
1875,Dendrocopos leucopterus,5204
1876,Dendrocopos leucotos,5205
1877,Dendrocopos macei,5206
1878,Dendrocopos major,5207
1879,Dendrocopos syriacus,5213
1880,Dendrocoptes auriceps,5214
1881,Dendrocoptes medius,5208
1882,Dendrocygna arcuata,5217
1883,Dendrocygna autumnalis,5218
1884,Dendrocygna bicolor,5219
1885,Dendrocygna eytoni,5220
1886,Dendrocygna javanica,5222
1887,Dendrocygna viduata,5223
1888,Dendroma erythroptera,5228
1889,Dendroma rufa,5229
1890,Dendronanthus indicus,5231
1891,Dendroplex picus,5246
1892,Dendrortyx barbatus,5303
1893,Dendrortyx leucophrys,5304
1894,Dendrortyx macroura,5305
1895,Deroptyus accipitrinus,5309
1896,Dicaeum aeneum,5329
1897,Dicaeum agile,5331
1898,Dicaeum australe,5335
1899,Dicaeum chrysorrheum,5341
1900,Dicaeum concolor,5342
1901,Dicaeum cruentatum,5343
1902,Dicaeum erythrorhynchos,5345
1903,Dicaeum hirundinaceum,5354
1904,Dicaeum ignipectus,5339
1905,Dicaeum minullum,5362
1906,Dicaeum pygmaeum,5369
1907,Dicaeum trigonostigma,5374
1908,Dicaeum tristrami,5375
1909,Dichrozona cincta,5406
1910,Dicrurus adsimilis,5411
1911,Dicrurus aeneus,5412
1912,Dicrurus andamanensis,5414
1913,Dicrurus annectens,5415
1914,Dicrurus atripennis,5417
1915,Dicrurus balicassius,5418
1916,Dicrurus bracteatus,5419
1917,Dicrurus caerulescens,5420
1918,Dicrurus divaricatus,5422
1919,Dicrurus forficatus,5423
1920,Dicrurus hottentottus,5424
1921,Dicrurus leucophaeus,5425
1922,Dicrurus ludwigii,5427
1923,Dicrurus macrocercus,5428
1924,Dicrurus montanus,5432
1925,Dicrurus paradiseus,5435
1926,Dicrurus remifer,5436
1927,Diglossa albilatera,5449
1928,Diglossa baritula,5450
1929,Diglossa brunneiventris,5451
1930,Diglossa caerulescens,5452
1931,Diglossa cyanea,5454
1932,Diglossa glauca,5456
1933,Diglossa gloriosissima,5458
1934,Diglossa humeralis,5459
1935,Diglossa indigotica,5460
1936,Diglossa lafresnayii,5461
1937,Diglossa mystacalis,5463
1938,Diglossa plumbea,5464
1939,Diglossa sittoides,5465
1940,Dinemellia dinemelli,5471
1941,Dinopium benghalense,5472
1942,Dinopium javanense,5474
1943,Dinopium rafflesii,5476
1944,Diomedea exulans,5482
1945,Diopsittaca nobilis,5485
1946,Diuca diuca,5503
1947,Dives dives,5505
1948,Dives warczewiczi,5506
1949,Dog,-1
1950,Dolichonyx oryzivorus,5512
1951,Donacobius atricapilla,5515
1952,Donacospiza albifrons,5516
1953,Doryfera ludovicae,5523
1954,Drepanis coccinea,5527
1955,Drepanornis albertisi,5530
1956,Dromas ardeola,5538
1957,Dromococcyx pavoninus,5539
1958,Dromococcyx phasianellus,5540
1959,Drymodes brunneopygia,5545
1960,Drymophila caudata,5547
1961,Drymophila devillei,5548
1962,Drymophila ferruginea,5549
1963,Drymophila genei,5550
1964,Drymophila hellmayri,5551
1965,Drymophila klagesi,5552
1966,Drymophila malura,5553
1967,Drymophila ochropyga,5554
1968,Drymophila rubricollis,5555
1969,Drymophila squamata,5556
1970,Drymophila striaticeps,5557
1971,Drymornis bridgesii,5559
1972,Dryobates affinis,5561
1973,Dryobates albolarvatus,5563
1974,Dryobates arizonae,5565
1975,Dryobates borealis,5567
1976,Dryobates callonotus,5569
1977,Dryobates cassini,5571
1978,Dryobates cathpharius,5199
1979,Dryobates dignus,5575
1980,Dryobates frontalis,5577
1981,Dryobates fumigatus,5579
1982,Dryobates kirkii,5581
1983,Dryobates lignarius,5583
1984,Dryobates maculifrons,5585
1985,Dryobates minor,5210
1986,Dryobates mixtus,5587
1987,Dryobates nigriceps,5589
1988,Dryobates nuttallii,5591
1989,Dryobates passerinus,5592
1990,Dryobates pubescens,5594
1991,Dryobates scalaris,5596
1992,Dryobates spilogaster,5597
1993,Dryobates stricklandi,5599
1994,Dryobates villosus,5602
1995,Dryocopus javensis,5605
1996,Dryocopus lineatus,5606
1997,Dryocopus martius,5607
1998,Dryocopus pileatus,5608
1999,Dryocopus schulzii,5609
2000,Dryolimnas cuvieri,5610
2001,Dryophytes andersonii,5611
2002,Dryophytes arenicolor,5613
2003,Dryophytes avivoca,5616
2004,Dryophytes chrysoscelis,5620
2005,Dryophytes cinereus,5624
2006,Dryophytes femoralis,5629
2007,Dryophytes gratiosus,5630
2008,Dryophytes squirellus,5638
2009,Dryophytes versicolor,5640
2010,Dryoscopus cubla,5646
2011,Dryoscopus gambensis,5647
2012,Dryotriorchis spectabilis,5651
2013,Dubusia castaneoventris,5652
2014,Dubusia taeniata,5653
2015,Ducula aenea,5657
2016,Ducula badia,5660
2017,Ducula basilica,5663
2018,Ducula bicolor,5664
2019,Ducula concinna,5669
2020,Ducula lacernulata,5675
2021,Ducula latrans,5676
2022,Ducula pacifica,5683
2023,Ducula perspicillata,5684
2024,Ducula pinon,5686
2025,Ducula pistrinaria,5687
2026,Ducula poliocephala,5688
2027,Ducula rubricera,5690
2028,Ducula spilorrhoa,5692
2029,Ducula zoeae,5695
2030,Dulus dominicus,5703
2031,Dumetella carolinensis,5704
2032,Dumetia atriceps,5705
2033,Dumetia hyperythra,5706
2034,Dysithamnus leucostictus,5731
2035,Dysithamnus mentalis,5732
2036,Dysithamnus occidentalis,5733
2037,Dysithamnus plumbeus,5734
2038,Dysithamnus puncticeps,5735
2039,Dysithamnus stictothorax,5736
2040,Dysithamnus striaticeps,5737
2041,Dysithamnus xanthopterus,5738
2042,Eclectus roratus,5746
2043,Edolisoma montanum,4384
2044,Edolisoma tenuirostre,5760
2045,Egretta caerulea,5765
2046,Egretta eulophotes,5767
2047,Egretta garzetta,5768
2048,Egretta gularis,5769
2049,Egretta novaehollandiae,5770
2050,Egretta rufescens,5772
2051,Egretta sacra,5773
2052,Egretta thula,5774
2053,Egretta tricolor,5775
2054,Elachura formosa,5787
2055,Elaenia albiceps,5789
2056,Elaenia brachyptera,5790
2057,Elaenia chiriquensis,5792
2058,Elaenia cristata,5793
2059,Elaenia fallax,5795
2060,Elaenia flavogaster,5796
2061,Elaenia frantzii,5797
2062,Elaenia gigas,5798
2063,Elaenia martinica,5799
2064,Elaenia mesoleuca,5800
2065,Elaenia obscura,5801
2066,Elaenia olivina,5802
2067,Elaenia pallatangae,5803
2068,Elaenia parvirostris,5804
2069,Elaenia ruficeps,5807
2070,Elaenia sordida,5808
2071,Elaenia spectabilis,5809
2072,Elaenia strepera,5810
2073,Elanoides forficatus,5811
2074,Elanus caeruleus,5813
2075,Elanus leucurus,5814
2076,Electron carinatum,5821
2077,Electron platyrhynchum,5822
2078,Eleoscytalopus indigoticus,5823
2079,Eleothreptus anomalus,5825
2080,Eleutherodactylus planirostris,5871
2081,Elliotomyia chionogaster,5888
2082,Elminia albonotata,5892
2083,Elminia longicauda,5893
2084,Elseyornis melanops,3372
2085,Emarginata sinuata,5896
2086,Emberiza aureola,5900
2087,Emberiza bruniceps,5901
2088,Emberiza buchanani,5902
2089,Emberiza cabanisi,5903
2090,Emberiza caesia,5904
2091,Emberiza calandra,5905
2092,Emberiza capensis,5906
2093,Emberiza chrysophrys,5907
2094,Emberiza cia,5908
2095,Emberiza cineracea,5909
2096,Emberiza cioides,5910
2097,Emberiza cirlus,5911
2098,Emberiza citrinella,5912
2099,Emberiza elegans,5913
2100,Emberiza flaviventris,5914
2101,Emberiza fucata,5915
2102,Emberiza godlewskii,5916
2103,Emberiza hortulana,5918
2104,Emberiza impetuani,5919
2105,Emberiza lathami,5922
2106,Emberiza leucocephalos,5923
2107,Emberiza melanocephala,5924
2108,Emberiza pallasi,5925
2109,Emberiza pusilla,5928
2110,Emberiza rustica,5929
2111,Emberiza sahari,5931
2112,Emberiza schoeniclus,5932
2113,Emberiza spodocephala,5934
2114,Emberiza stewarti,5935
2115,Emberiza striolata,5936
2116,Emberiza sulphurata,5937
2117,Emberiza tahapisi,5938
2118,Emberiza tristrami,5939
2119,Emberiza variabilis,5940
2120,Emberiza yessoensis,5942
2121,Emberizoides herbicola,5943
2122,Emberizoides ypiranganus,5944
2123,Embernagra longicauda,5945
2124,Embernagra platensis,5946
2125,Eminia lepida,5950
2126,Empidonax affinis,5951
2127,Empidonax albigularis,5952
2128,Empidonax alnorum,5953
2129,Empidonax atriceps,5954
2130,Empidonax difficilis,5955
2131,Empidonax flavescens,5956
2132,Empidonax flaviventris,5957
2133,Empidonax fulvifrons,5958
2134,Empidonax hammondii,5959
2135,Empidonax minimus,5960
2136,Empidonax oberholseri,5961
2137,Empidonax occidentalis,5962
2138,Empidonax traillii,5963
2139,Empidonax virescens,5964
2140,Empidonax wrightii,5965
2141,Empidonomus aurantioatrocristatus,5966
2142,Empidonomus varius,5968
2143,Engine,-1
2144,Enicognathus ferrugineus,5985
2145,Enicognathus leptorhynchus,5986
2146,Enicurus leschenaulti,5989
2147,Enicurus maculatus,5990
2148,Enicurus schistaceus,5992
2149,Entomodestes coracinus,5998
2150,Entomodestes leucotis,5999
2151,Entomyzon cyanotis,6000
2152,Environmental,-1
2153,Eolophus roseicapilla,6002
2154,Eophona migratoria,6003
2155,Eophona personata,6004
2156,Eopsaltria australis,6005
2157,Epimachus fastosus,6041
2158,Epimachus meyeri,6042
2159,Epinecrophylla amazonica,6043
2160,Epinecrophylla erythrura,6045
2161,Epinecrophylla fulviventris,6046
2162,Epinecrophylla gutturalis,6047
2163,Epinecrophylla haematonota,6044
2164,Epinecrophylla leucophthalma,6048
2165,Epinecrophylla ornata,6049
2166,Epinecrophylla spodionota,6050
2167,Epthianura tricolor,6081
2168,Eremomela gregalis,6100
2169,Eremomela icteropygialis,6101
2170,Eremomela pusilla,6102
2171,Eremomela scotops,6104
2172,Eremophila alpestris,6113
2173,Eremopterix griseus,6116
2174,Eremopterix hova,6117
2175,Eremopterix nigriceps,6120
2176,Erithacus rubecula,6151
2177,Erpornis zantholeuca,6152
2178,Erythrocercus holochlorus,6156
2179,Erythrogenys erythrocnemis,6159
2180,Erythrogenys erythrogenys,6160
2181,Erythrogenys gravivox,6162
2182,Erythrogenys hypoleucos,6163
2183,Erythrogenys mcclellandi,6165
2184,Erythrogenys swinhoei,6166
2185,Erythropitta arquata,6172
2186,Erythropitta erythrogaster,6174
2187,Erythropitta granatina,6182
2188,Erythropitta macklotii,6175
2189,Erythropitta rufiventris,6180
2190,Erythropitta ussheri,6184
2191,Erythrura trichroa,6194
2192,Esacus magnirostris,6197
2193,Esacus recurvirostris,6198
2194,Estrilda astrild,6202
2195,Estrilda melpoda,6207
2196,Estrilda nonnula,6208
2197,Estrilda paludicola,6210
2198,Estrilda troglodytes,6216
2199,Eubucco bourcierii,6220
2200,Eubucco richardsoni,6221
2201,Euchrepomis callinota,6229
2202,Euchrepomis humeralis,6230
2203,Euchrepomis spodioptila,6232
2204,Eucometis penicillata,6234
2205,Eudocimus albus,6238
2206,Eudromia elegans,6240
2207,Eudynamys melanorhynchus,6242
2208,Eudynamys orientalis,6244
2209,Eudynamys scolopaceus,6243
2210,Eudyptes chrysocome,6245
2211,Eudyptula minor,6252
2212,Eugenes fulgens,6255
2213,Eugenes spectabilis,6256
2214,Eugralla paradoxa,6259
2215,Eumomota superciliosa,6282
2216,Eumyias albicaudatus,6289
2217,Eumyias indigo,6290
2218,Eumyias panayensis,6291
2219,Eumyias thalassinus,6293
2220,Eunemobius carolinus,6294
2221,Eunemobius confusus,6295
2222,Euodice cantans,6301
2223,Euodice malabarica,6302
2224,Eupetes macrocerus,6306
2225,Eupetomena cirrochloris,6307
2226,Eupetomena macroura,6308
2227,Euphagus carolinus,6309
2228,Euphagus cyanocephalus,6310
2229,Eupherusa eximia,6312
2230,Euphonia affinis,6342
2231,Euphonia anneae,6343
2232,Euphonia cayennensis,6344
2233,Euphonia chalybea,6345
2234,Euphonia chlorotica,6346
2235,Euphonia chrysopasta,6347
2236,Euphonia concinna,6348
2237,Euphonia finschi,6349
2238,Euphonia fulvicrissa,6350
2239,Euphonia gouldi,6352
2240,Euphonia hirundinacea,6353
2241,Euphonia imitans,6354
2242,Euphonia laniirostris,6356
2243,Euphonia luteicapilla,6357
2244,Euphonia mesochrysa,6358
2245,Euphonia minuta,6359
2246,Euphonia pectoralis,6360
2247,Euphonia plumbea,6361
2248,Euphonia rufiventris,6362
2249,Euphonia trinitatis,6364
2250,Euphonia violacea,6365
2251,Euphonia xanthogaster,6366
2252,Euplectes afer,6368
2253,Euplectes ardens,6370
2254,Euplectes capensis,6374
2255,Euplectes franciscanus,6376
2256,Euplectes hordeaceus,6379
2257,Euplectes orix,6383
2258,Euplectes progne,6384
2259,Eupodotis afra,350
2260,Eupodotis afraoides,352
2261,Eupodotis caerulescens,6386
2262,Eupodotis ruficrista,6388
2263,Eupodotis senegalensis,6390
2264,Eupodotis vigorsii,6391
2265,Eupsittula aurea,1356
2266,Eupsittula cactorum,1358
2267,Eupsittula canicularis,1360
2268,Eupsittula nana,1377
2269,Eupsittula pertinax,1381
2270,Euptilotis neoxenus,6398
2271,Eurillas ansorgei,6404
2272,Eurillas curvirostris,6405
2273,Eurillas latirostris,6407
2274,Eurillas virens,6408
2275,Eurocephalus ruppelli,6410
2276,Eurostopodus argus,6411
2277,Eurostopodus mystacalis,6413
2278,Eurylaimus javanicus,6418
2279,Eurylaimus ochromalus,6419
2280,Eurypyga helias,6422
2281,Eurystomus glaucurus,6424
2282,Eurystomus orientalis,6426
2283,Euscarthmus fulviceps,6427
2284,Euscarthmus meloryphus,6428
2285,Euscarthmus rufomarginatus,6429
2286,Eutoxeres aquila,6451
2287,Falco amurensis,6474
2288,Falco berigora,6477
2289,Falco columbarius,6482
2290,Falco deiroleucus,6485
2291,Falco femoralis,6489
2292,Falco mexicanus,6493
2293,Falco naumanni,6495
2294,Falco peregrinus,6498
2295,Falco rufigularis,6500
2296,Falco rusticolus,6503
2297,Falco sparverius,6505
2298,Falco subbuteo,6506
2299,Falco tinnunculus,6508
2300,Falco vespertinus,6509
2301,Falculea palliata,6511
2302,Falcunculus frontatus,6512
2303,Ferminia cerverai,6530
2304,Ficedula albicilla,6532
2305,Ficedula albicollis,6533
2306,Ficedula basilanica,6534
2307,Ficedula dumetoria,6539
2308,Ficedula elisae,6540
2309,Ficedula erithacus,6541
2310,Ficedula hodgsoni,6544
2311,Ficedula hyperythra,6545
2312,Ficedula hypoleuca,6547
2313,Ficedula mugimaki,6548
2314,Ficedula narcissina,6549
2315,Ficedula nigrorufa,6551
2316,Ficedula parva,6552
2317,Ficedula ruficauda,6555
2318,Ficedula semitorquata,6558
2319,Ficedula strophiata,6560
2320,Ficedula subrubra,6561
2321,Ficedula superciliaris,6562
2322,Ficedula tricolor,6564
2323,Ficedula westermanni,6565
2324,Ficedula zanthopygia,6566
2325,Fireworks,-1
2326,Florisuga fusca,6577
2327,Florisuga mellivora,6578
2328,Fluvicola albiventer,6579
2329,Fluvicola nengeta,6581
2330,Fluvicola pica,6580
2331,Formicarius analis,6585
2332,Formicarius colma,6586
2333,Formicarius moniliger,6587
2334,Formicarius nigricapillus,6588
2335,Formicarius rufifrons,6589
2336,Formicarius rufipectus,6590
2337,Formicivora acutirostris,6592
2338,Formicivora erythronotos,6593
2339,Formicivora grantsaui,6594
2340,Formicivora grisea,6595
2341,Formicivora iheringi,6596
2342,Formicivora melanogaster,6598
2343,Formicivora rufa,6599
2344,Formicivora serrana,6600
2345,Forpus coelestis,6605
2346,Forpus conspicillatus,6606
2347,Forpus cyanopygius,6610
2348,Forpus modestus,6611
2349,Forpus passerinus,6612
2350,Forpus xanthopterygius,6609
2351,Foudia madagascariensis,6618
2352,Foudia rubra,6620
2353,Foulehaio carunculatus,6622
2354,Foulehaio procerior,6623
2355,Francolinus francolinus,6626
2356,Francolinus pictus,6627
2357,Francolinus pintadeanus,6628
2358,Fraseria caerulescens,6629
2359,Fraseria griseigularis,6632
2360,Fraseria ocreata,6636
2361,Fraseria plumbea,6639
2362,Fratercula arctica,6642
2363,Frederickena fulva,6647
2364,Frederickena unduliger,6648
2365,Frederickena viridis,6649
2366,Fregata andrewsi,6650
2367,Fregata ariel,6652
2368,Fregata magnificens,6653
2369,Fregata minor,6654
2370,Fringilla coelebs,6658
2371,Fringilla montifringilla,6660
2372,Fulica alai,6671
2373,Fulica americana,6672
2374,Fulica ardesiaca,6673
2375,Fulica armillata,6674
2376,Fulica atra,6675
2377,Fulica cristata,6677
2378,Fulica gigantea,6678
2379,Fulica rufifrons,6680
2380,Fulmarus glacialis,6681
2381,Fulvetta formosana,6685
2382,Fulvetta ruficapilla,6688
2383,Fulvetta vinipectus,6690
2384,Furnarius cristatus,6702
2385,Furnarius figulus,6703
2386,Furnarius leucopus,6701
2387,Furnarius minor,6705
2388,Furnarius rufus,6706
2389,Galbalcyrhynchus leucotis,6722
2390,Galbalcyrhynchus purusianus,6723
2391,Galbula albirostris,6724
2392,Galbula chalcothorax,6725
2393,Galbula cyanescens,6726
2394,Galbula cyanicollis,6727
2395,Galbula dea,6728
2396,Galbula galbula,6729
2397,Galbula leucogastra,6730
2398,Galbula pastazae,6731
2399,Galbula ruficauda,6732
2400,Galbula tombacea,6733
2401,Galerida cristata,6736
2402,Galerida deva,6737
2403,Galerida magnirostris,6739
2404,Galerida malabarica,6740
2405,Galerida theklae,6742
2406,Gallicrex cinerea,6752
2407,Gallinago andina,6753
2408,Gallinago delicata,6754
2409,Gallinago gallinago,6755
2410,Gallinago hardwickii,6756
2411,Gallinago imperialis,6757
2412,Gallinago jamesoni,6758
2413,Gallinago magellanica,6760
2414,Gallinago media,6761
2415,Gallinago megala,6762
2416,Gallinago nobilis,6765
2417,Gallinago paraguaiae,6766
2418,Gallinago stenura,6768
2419,Gallinago undulata,6770
2420,Gallinula chloropus,6772
2421,Gallinula galeata,6773
2422,Gallinula tenebrosa,6777
2423,Gallirallus australis,6779
2424,Gallirallus philippensis,6787
2425,Gallirallus torquatus,6793
2426,Galloperdix bicalcarata,6800
2427,Galloperdix spadicea,6802
2428,Gallus gallus,6804
2429,Gallus lafayettii,6806
2430,Gallus sonneratii,6808
2431,Gallus varius,6809
2432,Gampsonyx swainsonii,6817
2433,Gampsorhynchus rufulus,6818
2434,Gampsorhynchus torquatus,6819
